Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA QUINTA - CORREÇÃO SALARIAL,"Define o reajuste salarial para salários superiores aos pisos conforme faixas estabelecidas.","Os salários superiores aos pisos estabelecidos na cláusula 3ª e 4ª da presente CCT serão reajustados assim: I) Salários até R$10.000,00: reajuste de 5,82%, divididos em duas vezes: a) 01/05/2025 - 3% de reajuste sobre salários de maio/2024; b) 01/09/2025 - 5,82% de reajuste sobre salários de maio/2024; c) Exemplo: salário de R$2.000,00 (maio/2024) = R$2.060,00 em maio/2025 (3%) e R$2.116,40 em setembro/2025 (5,82%). II) Salário de R$10.000,01 até R$16.314,82: reajuste de 3,82%, em duas vezes: a) 01/05/2025 - 2%; b) 01/09/2025 - 3,82%; c) Exemplo: salário de R$10.000,00 (maio/2024) = R$10.200,00 em maio/2025 e R$10.382,00 em setembro/2025. III) Acima de R$16.314,82: livre negociação. Parágrafo Primeiro: admitidos após 01/05/2025 terão correção proporcional. Parágrafo Segundo: serão compensados reajustes espontâneos/compulsórios e antecipações desde maio/2025. Parágrafo Terceiro: não compensam aumentos de promoção, transferência, equiparação, idade, mérito, término de aprendizagem ou integração de horas extras. Parágrafo Quarto: exclui profissionais de enfermagem com convenção própria. Parágrafo Quinto: retroativos de maio/2025 devem ser pagos com folha de junho/2025, até 5º dia útil de julho/2025."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SEXTA - PAGAMENTO DAS VERBAS RESCISÓRIAS,"Define o prazo para pagamento das verbas rescisórias e regra para casos em que o prazo recaia em dia não útil.","O pagamento das verbas rescisórias deve ser feito, sem qualquer acréscimo, até o décimo dia legal. Se a data recair em sábado, domingo ou feriado, o pagamento deve ser antecipado para o último dia útil anterior."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA SÉTIMA - COMPROVANTES DE PAGAMENTO,"Obriga o fornecimento de contracheques detalhados, permite entrega eletrônica e garante formato físico mediante solicitação.","Empregadores devem fornecer comprovantes de pagamento (contracheque/envelope) com discriminação da remuneração, descontos e valor do FGTS. Parágrafo Primeiro: A obrigação pode ser feita de forma eletrônica (e-mail, sistema ou internet). Se solicitado pelo trabalhador (em prazo mínimo de 48 horas), deverá ser entregue em papel naquele mês. Parágrafo Segundo: Pagamento de salários e verbas deve ocorrer até o 5º dia útil do mês subsequente ao trabalhado."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA OITAVA - ERRO NA FOLHA DE PAGAMENTO,"Estabelece prazo para quitação de diferença salarial em caso de erro constatado na folha.","Na ocorrência inequívoca de diferença salarial (ou adiantamento) em prejuízo do empregado, a empresa deve efetuar o pagamento da diferença no prazo de até 3 dias úteis a partir da constatação."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA NONA - PAGAMENTO DE SALÁRIO FORA DO PRAZO,"Prevê multa diária para atraso no pagamento de salário mensal.","O pagamento do salário mensal deve ser realizado no prazo legal. O atraso implica multa de 0,30% ao dia sobre o valor líquido devido, a ser regularizado até a folha seguinte."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA - INDENIZAÇÃO ADICIONAL,"Normatiza o pagamento da indenização adicional e sua incidência considerando o aviso prévio.","Em cumprimento à lei 7.238/84: (a) o aviso prévio (cumprido ou indenizado) integra o tempo de serviço; (b) haverá indenização adicional se a projeção do aviso recair entre 1/4 e 30/4; (c) não haverá se recair após 30/4 ou antes de 31/3. Parágrafo único: Dias acrescidos pelo aviso prévio (Lei 12.506/2011) também contam para cálculo da indenização."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA PRIMEIRA - SALÁRIO DO SUBSTITUTO,"Garante salário do substituído ao substituto em casos de substituição eventual acima de 30 dias, exceto vantagens pessoais.","Enquanto perdurar a substituição meramente eventual, com período superior a 30(trinta) dias, o empregado substituto fará jus ao salário contratual do substituído, excetuando-se as vantagens de caráter pessoal."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SEGUNDA - ADICIONAL DE HORAS EXTRAS,"Fixa percentuais de pagamento para horas extras, com adicionais de 50% para até 90h mensais e 100% acima disso; prevê lanche após a segunda hora extra diária.","As horas extras serão remuneradas com o adicional de 50% até o limite de 90 horas mensais e de 100% para as que excederem este número, sobre o valor do salário/hora normal, ressalvada a existência de acordo de compensação. Parágrafo Único: Após a segunda hora extra de cada dia será fornecido lanche gratuitamente ao trabalhador."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA TERCEIRA - ABONO POR TEMPO DE SERVIÇO,"Institui abono anual de 0,6% do salário base por ano trabalhado, detalha regras de contagem e exceções.","Fixa-se o abono por tempo de serviço correspondente a 0,6% por ano de serviço na mesma empresa, incidente sobre o salário base e pago destacadamente. Períodos de afastamento pelo INSS acima de 30 dias são excluídos. Parágrafos detalham o fim do limitador de 10 anos a partir de 01/05/2010, direitos de quem tinha mais de 10 anos até 30/4/2010, manutenção do percentual para empregados ativos em 06/2000, garantia para quem tinha 10 anos ou mais em 04/1999, natureza não salarial e outras regras de concessão."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA QUARTA - ADICIONAL NOTURNO,"Adicional noturno fixado em 30% sobre o salário base, aplicável ao trabalho das 22h às 5h; inclui regras sobre hora reduzida e incidência em períodos de licenças.","O adicional noturno é de 30% e terá como base o salário base, devido para trabalho entre 22h00 e 05h00, abrangendo 8 horas noturnas, independentemente do horário de descanso/refeição, salvo exceções. Parágrafos tratam do pagamento proporcional em licenças e consideram a “hora noturna” reduzida conforme CLT."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA QUINTA - ADICIONAL DE INSALUBRIDADE,"Prevê adicional de insalubridade conforme artigo 195 da CLT, baseado em laudo técnico, calculado sobre R$1.518,00; valor atualizado em caso de novo salário mínimo.","O adicional de insalubridade será devido na forma do artigo 195 da CLT, calculado sobre o valor base de R$1.518,00, com atualização automática caso o salário mínimo nacional seja reajustado para valor superior. Parágrafo único prevê negociação coletiva para novo valor-base."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SEXTA - ABONO POR SERVIÇO EM UTI MÓVEL,"Prevê abono de risco de vida (10% do salário mínimo) para trabalhadores exclusivos em UTI móvel, ambulâncias e serviços de hemoterapia fora do empregador, além do adicional de insalubridade.","Trabalhadores que exercerem atividades exclusivamente em ambulâncias, UTI móveis e serviço de hemoterapia fora do empregador têm direito ao abono de risco de vida de 10% sobre o salário mínimo nacional, desde que utilizem veículos do empregador para deslocamento. Parágrafo único: benefício sem natureza salarial, conforme artigo 457, §2º da CLT."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA SÉTIMA - PRÊMIO ASSIDUIDADE,"Concede prêmio de 10% sobre o salário base para empregados sem faltas ou atrasos no mês, excluindo natureza salarial.","Será concedido prêmio assiduidade de 10% do salário base para quem não tiver atrasos ou faltas (inclusive saídas antecipadas, atestados e ausências legais) no mês, pago destacadamente, sem natureza salarial según o artigo 457, §2º da CLT. Parágrafos detalham exceções, regras para empregados com salário acima de R$10.000,00 e manutenção do direito em situações específicas."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA OITAVA - AUXÍLIO-TRANSPORTE,"Limita desconto de vale-transporte a 6% do salário, repasse em data fixa, permite controle de saldo e desconto proporcional.","Nos termos da Lei 7.619/87 e Decreto 95.247, limite de desconto ao trabalhador é 6% do salário base, com o excedente custeado pelo empregador. Parágrafos dispõem sobre repasse em dia fixo, controle de uso e desconto proporcional se saldo for menor que 6%."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA DÉCIMA NONA - FUNDO FUNERAL,"Institui benefício assistencial FUND FUNERAL, custeado pelo empregador ao sindicato patronal, com regras para indenização e carência, acumulativo a outros benefícios similares.","O FUNDO FUNERAL é benefício assistencial criado pelo CCT, gerido pelo SHESSMAR, sendo obrigatório aos empregadores como custeio mensal para todos os empregados. Indenizações: R$6.000,00 em caso de morte do empregado, R$3.000,00 para cônjuge/convivente e até R$3.000,00 de reembolso. Detalhamento completo das regras de recolhimento, carência, documentos, multas e tabela por quantidade de funcionários, diferente para associados e não associados. Parágrafos esclarecem acúmulo com outros benefícios, extensão a afastados, regras de comunicação e natureza não salarial."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA – CRECHE,"Obriga estabelecimentos com 30 ou mais mulheres a fornecer local/convênio de creche; prevê auxílio de 20% do salário mínimo se não houver convênio para os meses 5º e 6º.","Empregadores com 30 ou mais mulheres acima de 16 anos devem manter local próprio ou convênio para guarda de filhos menores de 6 meses. Parágrafo único: Caso a mãe retorne ao trabalho sem creche ou convênio, recebe ajuda igual a 20% do salário mínimo nacional para o quinto e sexto mês de vida do filho."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA PRIMEIRA – ALIMENTAÇÃO,"Empregados em jornadas de 12x36 ou plantões de 12h têm direito a refeições gratuitas.","Os estabelecimentos abrangidos pelo presente CCT fornecerão refeições gratuitas a seus empregados, quando os mesmos laborarem nas jornadas de 12x36 e nos plantões de 12 horas, cujo benefício não integrará a remuneração do trabalhador. Parágrafo Único: O lanche deverá consistir de, no mínimo, leite, café, pão com margarina ou outro complemento e será ofertado aos empregados em jornadas de seis horas ou mais. O almoço e ou jantar deverá ser de boa qualidade. Tais utilidades não terão natureza salarial."
SINDICATO DOS TRABALHADORES EM ESTABELECIMENTOS DE SERVIÇOS DE SAÚDE DE MARINGÁ E REGIÃO STESSMAR,CONVENÇÃO COLETIVA DE TRABALHO MR025238/2025,CLÁUSULA VIGÉSIMA SEGUNDA – CONVÊNIO ODONTOLÓGICO SINDICAL,"Sindicato oferece atendimento odontológico gratuito a empregados com mais de 90 dias de contrato.","O sindicato dos trabalhadores manterá atendimento odontológico gratuito para os trabalhadores da categoria profissional que contarem na data do atendimento com mais de 90 dias de contrato de trabalho para empresa abrangida pelo sindicato da categoria econômica, com cobertura mínima garantida de procedimentos de avaliação odontológica, restauração, limpeza e remoção de tártaro, com atendimento por profissionais devidamente credenciados pelo CRO e mantendo estrutura de acordo com as normas técnicas de vigência sobre o assunto. Parágrafo Primeiro: O atendimento aos trabalhadores da saúde se dará mediante agendamento e ocorrerá de acordo com a agenda dos profissionais do consultório, de segundas às sextas-feiras, das 08h00 às 18h00, excetuando os feriados. Parágrafo Segundo: Sem prejuízo do atendimento odontológico gratuito garantido pelo sindicato dos trabalhadores, eventuais procedimentos não previstos poderão ser contratados diretamente com o sindicato, cujo valor excedente poderá ser objeto de desconto em folha de pagamento mediante consulta prévia ao empregador para garantia de limite de disponibilidade de desconto em folha, caso em que, não havendo disponibilidade por uso do limite de desconto mensal, não serão atendidos tais tratamentos. Parágrafo Terceiro: Os empregadores se obrigam em pagar ao sindicato dos trabalhadores a importância de: R$17,50 (dezessete reais e cinquenta centavos) mensais por trabalhador, cujo repasse ocorrerá mediante boleto disponibilizado pelo mesmo para a referida finalidade. Parágrafo Quarto: As empresas se obrigam a fornecer mensalmente ao sindicato lista atualizada com o número de empregados ativos, sem a necessidade de constarem dados pessoais, ou, com o nome e dados pessoais anonimizados, em cumprimento ao que disposto na “LGPD”, para controle dos valores repassados e disponibilização do atendimento odontológico propriamente dito. Parágrafo Quinto: O valor devido pela empresa deverá ser recolhido ao sindicato até o dia 05 de cada mês, sob pena de incidirem multa de 2% e juros de 0,33% por dia de atraso, sujeitando-se à cobrança judicial, acrescida das despesas processuais, como custas e honorários advocatícios de sucumbência. Parágrafo Sexto: A ausência de pagamento pela empresa do valor devido por empregado desobriga a entidade sindical do atendimento odontológico gratuito, o qual será restabelecido apenas quando da quitação integral dos valores inadimplidos. Parágrafo Sétimo: O atendimento odontológico ocorrerá mediante comprovação pelo trabalhador de estar contratado por empresa abrangida por representatividade do sindicato, como também de que cumpriu o período de carência de 90 dias estabelecido no caput e, inclusive, é condição para atendimento que a empresa não esteja inadimplente com as parcelas mensais devidas ao sindicato, sem o que não ocorrerá atendimento. Parágrafo Oitavo: No caso de tratamento continuado, o sindicato não se obriga ao atendimento nos casos em que o trabalhador deixe de integrar a categoria profissional, independente da modalidade da ruptura contratual, ocasião em que deverá o trabalhador, caso queira manter o atendimento e dar continuidade ao tratamento com o sindicato profissional, contratar diretamente a continuidade de seu tratamento sob as condições estipuladas pelo sindicato profissional. Parágrafo Nono: O sindicato patronal (Shessmar) ou seus representados empregadores, pagando os valores aqui pactuados, NÃO serão responsáveis subsidiários ou solidários por qualquer dano ou omissão do Sindicato dos Trabalhadores, tal como danos materiais ou morais decorrentes dos serviços executados ou postos à disposição dos trabalhadores. Parágrafo Décimo: Estão desobrigados do pagamento estabelecido no Parágrafo Terceiro, trabalhadores que estejam afastados pelo INSS, retornando o seu pagamento a partir de seu retorno. Parágrafo Décimo Primeiro: A concessão de benefício da mesma natureza pelo empregador, ainda que com maior cobertura, não o desobriga da obrigação estabelecida nesta cláusula."
