Sindicato,Convenção,Título da Cláusula,Resumo,Cláusula Completa
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA SEGUNDA - ABONO A DISTÂNCIA (SOBREAVISO),"Garante 1/3 do salário ao empregado em sobreaviso, com regras para convocação e compensação.","Aos empregados que ficarem à disposição da empresa, mediante escala de sobreaviso, fica assegurada o abono correspondente à 1/3 (um terço) do salário contratual. Quando chamado, registra-se o ponto, e cessa-se a remuneração do plantão e as horas trabalhadas devem ser pagas ou compensadas."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA TERCEIRA - PRÊMIO ASSIDUIDADE,"Premia com 10% do salário base a assiduidade mensal, detalhando exceções e condições.","Será concedido um prêmio assiduidade correspondente a 10% (dez por cento) do salário base ao empregado que não possuir atrasos ou faltas, inclusive saídas antecipadas, atestados e casos de ausências legais durante o mês, a ser pago destacadamente, não possuindo natureza salarial, nos termos do parágrafo 2, do artigo 457, CLT, não incidindo quaisquer encargos sobre o mesmo. Parágrafo Primeiro: Fica acordado que o prêmio de assiduidade será concedido nos casos de licenças gala ou luto, na concessão de licença prêmio e na compensação por banco de horas, e em caso de atestado médico quando o mesmo for em virtude de Acidente de Trabalho. Parágrafo Segundo: A partir de 01 de maio de 2022, fica desobrigado o adimplemento do Prêmio Assiduidade para os empregados membros da categoria profissional que não registrem ponto e percebam salário superior a R$10.000,00. Parágrafo Terceiro: Os empregados que estejam com contrato de trabalho ativo em 30/04/2022, e que não registrem ponto e percebam salário superior a R$10.000,00, terão direito adquirido a manutenção do recebimento do Prêmio Assiduidade. Parágrafo Quarto: Os contratos de trabalho que se encontrarem suspensos em 30/04/2022, após o retorno ao trabalho, farão jus ao prêmio assiduidade, de acordo com o parágrafo primeiro."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA QUARTA - AUXÍLIO TRANSPORTE,"Limita o desconto em folha a 6%; excedente é custeado pelo empregador, com regras para entrega e controle do vale transporte.","Nos termos da Lei nº. 7.619/87, e do Decreto nº. 95.247, nenhum trabalhador poderá arcar com mais de 6% (seis por cento) de seu salário base, para fazer frente às despesas de locomoção no trajeto residência-trabalho e vice-versa, sendo que o excedente deverá ser custeado pelo empregador na forma da legislação pertinente. Parágrafo Primeiro: Fica pactuado que as empresas efetuarão o repasse do vale transporte aos seus empregados sempre no mesmo dia de cada mês. Parágrafo Segundo: Faculta-se ao empregador o controle do saldo remanescente podendo fazer apenas a complementação necessária."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA QUINTA - FUNDO FUNERAL,"Institui o benefício assistencial do fundo funeral, com valores e condições detalhadas, sendo custeado integralmente pelos empregadores.","Instituído por meio da Convenção Coletiva de Trabalho, o FUNDO FUNERAL é um benefício assistencial criado pelas entidades sindicais signatárias, e de responsabilidade do Sindicato Patronal (SHESSMAR), destinado a todos os trabalhadores membros da categoria subordinados a esta Convenção Coletiva de Trabalho. Este benefício é custeado mensalmente pelos Empregadores e a indenização em caso dos eventos objeto de cobertura será paga pelo Sindicato dos Hospitais e Estabelecimentos de Serviços de Saúde de Maringá e Região – SHESSMAR, entidade responsável pela gestão, arrecadação e administração de tal benefício, instituído nos termos do regulamento próprio anexo aprovado em Assembleia Geral da Categoria. Detalha valores dos benefícios, formas de custeio por faixas de trabalhadores, documentos necessários, critérios para cobertura, regras para afastados e multa por atraso, além de vedar qualquer desconto ao trabalhador."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA SEXTA - CRECHE,"Determina creche ou convênio para estabelecimentos com 30+ mulheres; prevê ajuda de custo caso não exista convênio.","Os estabelecimentos que tenham em seu quadro 30 (trinta) ou mais mulheres com mais de 16 (dezesseis) anos de idade, propiciarão local ou manterão convênios com creches para guarda e assistência dos filhos menores de 06 (seis) meses. Parágrafo Único: Retornando ao trabalho as mães, e não possuindo o empregador creches ou convênios, receberão uma ajuda creche igual a 20% (vinte por cento) do salário mínimo nacional para seus filhos para o quinto e o sexto mês."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA SÉTIMA - ABONO DE TEMPO DE SERVIÇO,"Abono de 0,6% do salário base por ano de serviço, com regras para cômputo, garantias anteriores e sem natureza salarial.","Fixa-se o abono por tempo de serviço correspondente a 0,6% (zero vírgula seis por cento) por ano de serviço trabalhado na mesma empresa, incidente sobre o salário base do empregado, a ser pago destacadamente, ficando excluído para do cômputo do tempo de serviço o período de afastamento pelo INSS, com duração acima de trinta dias. Parágrafos detalham garantias prévias, mudanças a partir de 01/05/2010 e condições de manutenção dos percentuais antigos a empregados já com mais de 10 anos."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA OITAVA - PAGAMENTO DAS VERBAS RESCISÓRIAS,"Estipula prazo para pagamento das verbas rescisórias, adiantando em caso de feriado ou fim de semana.","O pagamento das verbas rescisórias deverá ser feito, sem qualquer acréscimo, até o (10) décimo dia legal, sendo que se o mesmo recair no sábado, domingo ou feriado, o referido pagamento deverá ser realizado até o último dia útil que anteceda o prazo legal."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA DÉCIMA NONA - JUSTA CAUSA,"Obriga notificação por escrito especificando o motivo em casos de justa causa.","O empregado despedido por justa causa deve receber da empresa comunicação escrita com a declaração do motivo determinante, nos termos do art. 482, da CLT ou outro dispositivo legal infringido pelo trabalhador."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA - INDENIZAÇÃO ADICIONAL,"Regra uniforme para indenização adicional, cálculo do tempo de aviso prévio e incidência conforme legislação e projeção de tempo.","Em cumprimento à Lei 7.238/84: a) o tempo de aviso prévio integra tempo de serviço; b) somando o aviso prévio indenizado, a indenização adicional é devida quando a projeção for de 1/4 a 30/4 de cada ano; c) não é devida se a projeção for após 30/4 ou antes de 31/3. Parágrafo Único: Os dias de aviso prévio acrescidos pela Lei 12.506/2011 são computados para cálculo do tempo de serviço e enquadramento à indenização adicional."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA PRIMEIRA - AVISO PRÉVIO,"Exige aviso prévio escrito, detalha comunicação e aplicação da Lei 12.506/2011.","O aviso prévio deve ser comunicado por escrito, especificando a natureza e se o empregado precisa trabalhar ou não. Parágrafo 1º: Deve citar dia, local e horário do pagamento das verbas rescisórias; ausência de qualquer parte autoriza declaração de não comparecimento após 30 minutos. Parágrafo 2º: Durante o aviso do empregado, é vedada alteração do contrato, exceto se demissional. Parágrafo 3º: Aplica-se Lei 12.506/2011: empregador indeniza tempo acima de 30 dias conforme tempo de serviço; empregado só cumpre/indeniza 30 dias. Aviso prévio integra tempo de serviço."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SEGUNDA - ALTERAÇÃO DO CONTRATO DE TRABALHO,"Só é lícita a alteração do contrato com concordância do empregado e sem prejuízo, salvo exceções legais.","Conforme art. 468 da CLT, qualquer alteração no contrato depende de concordância do empregado e não pode implicar prejuízo, salvo readaptação por laudo do INSS ou casos legais previstos."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA TERCEIRA - DANIFICAÇÃO DE MATERIAL,"Desconto só permitido em caso de imperícia, imprudência, negligência ou dolo apurado.","Fica vedado desconto no salário por danos a materiais ou equipamentos, salvo imperícia, imprudência, negligência ou dolo devidamente apurados, com manifestação do empregado."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA QUARTA - ASSÉDIO MORAL,"Prevê ações de combate ao assédio moral, podendo abordar o tema em SIPATs.","A política de combate ao assédio moral pode ser tema das SIPATs, via palestras e folhetos, a critério dos membros da CIPA."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA QUINTA - ESTABILIDADE DA GESTANTE,"Estabilidade da gestante da confirmação da gravidez até cinco meses após o parto; prevê regras para adoção e apresentação de atestado.","A empregada gestante tem estabilidade do emprego da confirmação da gravidez até cinco meses após o parto, mediante apresentação de atestado. Parágrafo 1º: Se não apresentar atestado em até 60 dias da rescisão, perde o direito. Parágrafo 2º: Aplica-se também em caso de adoção. Parágrafo 3º: Salário maternidade é pago pela empresa e deduzido na previdência; para adoção, pago pelo INSS."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SEXTA - ESTABILIDADE DO ACIDENTADO,"Estabilidade de 12 meses para acidentado após retorno, conforme Lei 8.213/91.","O empregado acidentado, com CAT, tem estabilidade no emprego por 12 meses, conforme art. 118 da Lei 8.213/91."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA SÉTIMA - ESTABILIDADE AO APOSENTADO,"Estabilidade de 12 meses antes da aposentadoria, para quem já tem 5 anos de empresa; detalha apresentação de comprovações, FGTS e efeitos da aposentadoria.","Quem comprovar estar a 12 meses da aposentadoria e ter 5 anos na empresa tem estabilidade, salvo justa causa. Obrigatória apresentação do CNIS, e demais requisitos. Em caso de dispensa, a multa do FGTS incide sobre todo período. Alterações legislativas prevalecerão. Após reunir os requisitos, a garantia cessa."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA OITAVA - REDUÇÃO DO INTERVALO INTRAJORNADA,"Permite reduzir intervalo de refeição para 30 min onde há refeitório, mediante comunicação ao sindicato e regras rígidas.","Empresas com refeitório podem reduzir intervalo intrajornada até 30 minutos, mediante comunicação prévia ao sindicato. Parágrafo 1º: Jornada é antecipada na mesma proporção. Parágrafo 2º: Proibido na jornada 12x36. Parágrafo 3º: Descumprimento gera multa de R$ 480,00 por empregado."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA VIGÉSIMA NONA - ESCALA EM 12X36,"Admite horas extras em situações excepcionais, regula compensação e validade da escala.","Permite horas extras em intervalo na escala 12x36 em casos fortuitos ou força maior. A compensação é feita via banco de horas, não implicando nulidade do regime."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA - JORNADA DE TRABALHO - COMPENSAÇÃO,"Prevê formas alternativas de jornada para as 36 horas semanais, incluindo 6h diárias, plantões 12x36 e compensação de horas, além de folgas em finais de semana.","A jornada de 36 horas poderá ser cumprida em 06h diárias (segunda a sábado), 12x36 com folga compensatória, 12x36 com pagamento de 50% acima das 36 horas semanais, combinação de 6h por 5 dias + plantão, ou 6h em 06 dias com folga alternada. Prevê compensação automática para domingos e feriados no regime 12x36. Nos formatos 12x36 e 6h diárias, intervalos de 1h e 15min, respectivamente, devem ser concedidos."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA PRIMEIRA - AUSÊNCIAS LEGAIS,"Amplia e detalha os prazos das ausências legais por casamento, nascimento, falecimento de familiares e dependentes, estabelecendo início da contagem do prazo no dia do evento.","Amplia prazos do art. 473 CLT: 5 dias consecutivos para casamento e nascimento de filho, 5 dias para falecimento de familiares próximos, 2 dias para sogro/sogra/avós/netos/bisavós, e 1 dia para genro/nora. A contagem começa no dia da ocorrência."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEGUNDA - AMAMENTAÇÃO,"Garante 2 intervalos diários de 30 minutos para amamentação até 6 meses de idade do filho, podendo ser cumulativos.","Durante o aleitamento materno até 6 meses da criança, são garantidos dois intervalos de 30 minutos cada, podendo ser usufruídos de forma cumulativa."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA TERCEIRA - BANCO DE HORAS,"Mantém o regime de banco de horas conforme legislação, com controle, prazos e condições para compensação, fechamento, férias e rescisão.","Banco de Horas até 30/04/2026, permitindo jornada até 10h (ou 12h para escalas específicas) com compensação dentro do período de vigência. Horas não são extras salvo exceções. Compensações podem ser folgas, inclusive após férias ou em datas coletivas. Saldo positivo quitado com adicional, negativo descontado, tudo controlado e comunicado a cada 60 dias. Rescisão sem justa causa paga horas positivas como extra; pedido de demissão desconta horas negativas."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUARTA - FÉRIAS E PROPORCIONAIS,"Permite férias em até 3 períodos, com regras específicas para menores e maiores, proporcionalidade em rescisão e pagamento em dobro se concedidas em atraso.","Férias podem ser divididas em até 3 períodos, sendo um de pelo menos 14 dias e dois de ao menos 5 dias cada, inclusive para menores de 18 e maiores de 50 anos. Proporcional paga em rescisão. Férias em atraso pagas em dobro. Empresas podem cancelar programação em emergências."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA QUINTA - GRATIFICAÇÃO DE FÉRIAS,"Garante 1/3 da remuneração como gratificação de férias, com pagamento dois dias antes do início,"Gratificação de 1/3 da remuneração paga nas férias, conforme a Constituição. Pagamento até 2 dias antes do início. Férias coletivas devem ter no mínimo 10 dias consecutivos."
FONOAUDIÓLOGOS,PARANÁ 2025/2026,CLÁUSULA TRIGÉSIMA SEXTA - ABONO LICENÇA PRÊMIO,"Licença prêmio a cada 3 anos de serviço, convertida em abono conforme tabela de faltas e atestados, com diferentes dias de fruição e indenização em folha caso não concedida.","Empregado com 3, 6, 9... anos (até 33) recebe licença prêmio conforme tabela de faltas (0-10 dias=8, 11-20=7, 21-30=6, 31-40=5, acima de 41=0). Não concedida é paga em folha. Afastados por INSS/licença >41 dias não têm direito; abono pode ser convertido em pecúnia pelo empregador."
